country,review_id,author,rating,title,review_text,date,app_version
us,2275023697,Tamraofmorrigan,1,Full of Bugs,I couldnt edit verification picture after i got call feom esewa staff to edit my content to verify Plz fix all the issue,2018-03-05T15:08:21-07:00,4.2.2
qa,2318732297,Kaygendra,1,Failed to install,Could not be install my cell phone this apps .,2018-03-18T01:16:14-07:00,4.2.2
