country,review_id,author,rating,title,review_text,date,app_version
au,2684923347,grungevja,4,Mero TV issue.,There is a issue with the mero T.V option. Can’t connet or recharge through esewa ios app.and also western union option is missing in online app mode but its available in sms option. Please fix these issue and add WU to online service as well. Thank you 😊👍,2018-06-12T19:59:46-07:00,4.2.8
jp,2682929721,stupid-_-monekey,3,App crash,When i open esew there is no problem but if i click to menu my app will suddenly closed due to new update,2018-06-12T10:03:46-07:00,4.2.7
qa,2776695862,akp mgr,5,Excellent,Try it ! you will never miss me! Smart bandaixa Nepal! Thank you eSewa🙏,2018-06-26T13:54:36-07:00,4.2.8
