country,review_id,author,rating,title,review_text,date,app_version
il,2908232351,Sweet_ansa,5,Email verification,I want to verify my email but when i click my link send to me it always tell me to download app but i have application already installed.,2018-07-14T13:56:47-07:00,4.3.0
us,2969382799,TopNepal,1,waiting fingerprint to unlock,Waiting fingerprint to unlock instead of password typing like in khalti app...,2018-07-25T18:09:07-07:00,4.3.1
us,2920659378,Sumone455,3,Updated and app crash started...,E-sewa is overall a very helpful and reliable app. But when I updated this app it started crashing a lot. Its is still doing so. Plz manage that. It's really annoying.,2018-07-16T21:09:49-07:00,4.3.0
