country,review_id,author,rating,title,review_text,date,app_version
hk,8510782339,funnysewa,1,Too bad app,No care for customers too late response,2022-03-29T22:29:29-07:00,5.3.25
in,8437794950,beast04041997,1,Worst app,My girlfriend can’t even book a flight. When she tries to book it won’t let her type her name. It gives numbers instead of alphabets in keyboard . How one can book a ticket if they can’t even type their name? Worst app don’t use,2022-03-09T10:43:57-07:00,5.3.23
kr,8490590730,Zin ma,1,Bad,"Very bad customer care , lastai chutiya  xa euta id banauna khojyo vane pani 1 maina lagxa active huna  mobile ma use garyo vane computer ma login hudaina , lastai khate app xa ,  dont use it",2022-03-24T07:58:45-07:00,5.3.24
us,8427398561,N-Sirish,3,Add App Lock On Setting,"Please add app lock with PIN, Finger print or Face ID for security of app use because we need to keep logged in.",2022-03-06T09:09:54-07:00,5.3.23
