country,review_id,author,rating,title,review_text,date,app_version
au,8526249689,dipesh779,1,Can’t login,After giving username and password it takes to change pin  After changing pin nothing happens. Goes to dashboards without loging in..,2022-04-03T01:22:28-07:00,5.3.25
