country,review_id,author,rating,title,review_text,date,app_version
in,4268128598,Hate the geo restriction,1,Problem while changing password.,I forgot my password now when i try to change it i can’t. When i enter the recovery code and hit proceed it says i have already registered the number.  Am i stuck in this loop forever???? Very poor.,2019-06-05T08:33:31-07:00,5.1.3
us,4364097199,noahsth,4,Why cash in is not working on ios?,Why cash in is not working on ios?,2019-06-24T09:03:32-07:00,5.1.4
us,4305697754,Ayub_ansari,2,app crashes,"App crashed when I press ""scan and pay"" option after new update.",2019-06-12T11:15:35-07:00,5.1.4
