country,review_id,author,rating,title,review_text,date,app_version
us,10545897143,Ashimneupane,1,Unisntalled due to sajan ad video .,Loud isnt funny,2023-11-03T08:32:31-07:00,5.4.3
np,10623613077,Guugugaha,1,Careless Suport,This app is not very nice. When i tried to login I cannot login even when the number and mpin is correct. After that  when I tried to report the problem to customer care they said that I cannot create issue and try clearing data but I have done it 5 times.,2023-11-25T05:17:04-07:00,5.4.4
np,10578003575,fezoon,1,Esewa ko disadvantage,Profile picture change garna milne garauna paro,2023-11-12T06:26:35-07:00,5.4.4
np,10576705591,Api Kunwar,2,KYC address failed,The option of municipality is still not updated. The option is still Pokhara Lekhnath Metropolitan city rather than Pokhara Metropolitan City.,2023-11-11T21:58:45-07:00,5.4.4
np,10572950445,shrijanñ,1,Kyc verification,I have iphone 8 device and when i try to fill kyc form  and get on that last page where i should upload photo of myself it doesnt allow from photos  and when i try to click my own photo it get mirror and gets a half angle i dont know what is happening,2023-11-10T21:59:25-07:00,5.4.4
