country,review_id,author,rating,title,review_text,date,app_version
au,7770841505,chae ni,5,Valid id,My esewa id date has been valid how can i solve I can’t transfer money and my money has been not sended and it didn’t transfer,2021-09-04T09:53:31-07:00,5.3.18
in,7774322443,Mick Stiles,1,Regarding face id,Face Id not working please fix the issue asap,2021-09-05T08:03:59-07:00,5.3.18
us,7849513341,Lebensfreud,2,Crash issue in IOS 15,Crashes each time I try to book a flight. Especially when I try to select date.,2021-09-26T21:34:55-07:00,5.3.18
us,7845865659,infokisan,1,App crashes,App crashes while choosing Airlines section from Iphone 12max pro after IOS 15 update.,2021-09-25T20:25:35-07:00,5.3.18
us,7839063357,Nischall,1,app crashing on latest,app crashes while selecting dates on flight pls fix it asap,2021-09-23T23:27:35-07:00,5.3.18
us,7783043749,Reman11.11,4,Photo,Can’t change profile picture on iOS please fix this!!!,2021-09-07T21:52:30-07:00,5.3.18
