country,review_id,author,rating,title,review_text,date,app_version
in,2381249278,aman_gupta,2,Bank transfer,Unable to tanager fund to bank account from mobile iOS app....,2018-04-03T21:11:13-07:00,4.2.3
us,2464539380,pramod014,3,Flight search not working,There is a blank screen with three horizontal line after we fill the details and search the flight.,2018-04-24T21:15:05-07:00,4.2.4
