country,review_id,author,rating,title,review_text,date,app_version
np,11868713790,prakashshakya,5,e sewa,"Nepal so one of the best applications  esewa is  must transportancy  ,helpful flexible",2024-10-24T02:19:41-07:00,5.5.13
np,11858472211,Comons,1,Customer service,Poor customer service.,2024-10-21T05:42:09-07:00,5.5.12
np,11847126858,gurung dennis,1,Worst costumer service,These guys don’t even have manner to speak with their clients  Please someone teach these fellows how a costumer should be treated,2024-10-18T05:14:14-07:00,5.5.12
np,11821959286,Creepyspaghetti,1,Poor app maintenance,Multiple face? What do you mean by multiple face detected when l am taking a solo picture to upload for KYC?,2024-10-11T07:37:07-07:00,5.5.12
np,11817260391,Siuuiiiiii,1,Khalti is better than this,ESewa won’t miss any opportunity to scam you and take your money. Khalti is much safer than this. Shame on how it has turned out to be a scam app. ESewa thug muji,2024-10-10T00:24:02-07:00,5.5.12
np,11795573812,Esewa khosta vaisakyo,1,24-48hrs vanera yetro hapta vaisakyo,Citizenship ko front ra back ko photo khichera pathako yetro din vaisakyo aajhai kati barsha lakcha,2024-10-04T01:50:20-07:00,5.5.12
