country,review_id,author,rating,title,review_text,date,app_version
us,7521966173,Sangeet Katila,1,Dmat/Meroshare,Paid 900 for 2 dmat advance payment one of 4 years and another for 5 years. eSewa deducted money from my account but the Dmat didnt got updated. And now their customer service dont receive calls & in online chats they say its all done by their side. So esewa is just to take money? Not to update expiry date?,2021-06-29T23:43:24-07:00,5.3.16
us,7491164534,DoNt BuY tHiS ApP gUyS,3,Make it world wide,"I was trying to help the victims of sindu and I tried to send money through eSewa, but I couldn’t so please make it worldwide",2021-06-21T16:01:49-07:00,5.3.16
