country,review_id,author,rating,title,review_text,date,app_version
ee,13025761334,Incompetent1133,1,Location permission,Does not work without location permission. Why do you need location for mobile top up ?,2025-08-16T20:53:04-07:00,5.5.24
in,13060980350,infoshac,3,Calandra,"In calendar widgets, instead of showing events give options to show holidays too.",2025-08-25T18:36:20-07:00,5.5.24
np,13078134371,AvgNepaliUser,1,Trash app,Its so secure account gets blocked on every new login.,2025-08-30T04:57:41-07:00,5.5.25
np,13068801061,Ramesh Ary,3,Partner Bank,"I guess you have not reviewed your app description for ages. Look at the list of your partner banks. On the list, there are banks that don not exist since more than 5 years.",2025-08-27T19:24:29-07:00,5.5.25
np,13065696104,Koptie,5,Nice app,Transformative app,2025-08-27T01:04:14-07:00,5.5.25
np,13028531923,thuukka,1,Fraud app,Worst online app ever need to block another old id to get verified in new one but customer service is poor kei sundaina randi ko ban haru kaile vaneko aile samma gardeko xaina mero paile ko ma ni paisa thyo aile ko ma ni haleko thyo nikalna mileko xaina chor haru worst for mobile banking best for fraud money doesn’t grow in trees thuuu mero sarpaley enharu ko saka santan road ma aoos,2025-08-17T12:41:41-07:00,5.5.24
np,13015893227,You must fix this!,1,KYC bot verified while putting right DOB and I’m 19 yrs old,"had made my citizenship in the Chaitra of previous year. My birthday is on Falgun so I made it just a few days after my birthday. After 1 month and a few days of making my citizenship (2081), I tried to fill KYC on Esewa for access to additional features. But turns out Esewa doesn't consider me to be 16 years old. I thought that might be a glitch so I restarted the app and the same happened again. It simply says, ""Your age must be 16 years old"". I also tried to re-install the app yet nothing changed. So I came up with an idea and tried to do the same on Khalti app. And voila! It accepted the exact details that I gave to Esewa and guess what, my KYC also got verified within 2-3 hours.  My guess towards the issue on Esewa might be the following When I entered my DOB and all the other details, the app didn't bother to show any loading screens or anything else. The app simply considered my DOB to be below 16 years old. I guess the information that I type there didn't even go to the server itself. I think the app calculated the DOB and considered it wrong. The issue might be that the developers of the app had a slight-wrong logic towards the calculation of DOB. The only way to fix this might be the next update of Esewa app.  Website Experience I also tried to do the same in the website using my same account. I went to fill the KYC form and select the DOB and guess what, the year option didn't even had 2064. That was okay. But there's a surprise remaining! I selected 2063 on the year option and the month and day option were glitched. Even if I select other options, the month couldn't go beyond ""01"" and day couldn't go beyond ""10""  Solution: I hope the developers solve this issue both on Website and App and provide the update as soon as possible. Thank You!!",2025-08-14T10:49:17-07:00,5.5.24
np,12993890356,saugatsby,1,Why do you need location access?,Title,2025-08-08T23:19:25-07:00,5.5.24
np,12979360915,Pbk2000,1,Pk,Taking a hell lot of time to update .. if you are not efficient better dont update your system ..,2025-08-05T08:20:45-07:00,5.5.24
np,12970674538,Sunil300,5,eSewa,Life is easy with esewa,2025-08-03T04:58:42-07:00,5.5.24
np,12970289776,Divyam Bhandari,1,Not working,Kam xaina Esewa ko Mero aile login Nai vako xaina code Nai Aaudaina mobile ma messeage can’t be sent bhanxa Esewa le Esewa lai 0 rating,2025-08-03T02:35:39-07:00,5.5.24
np,12970250948,Talabat rider,1,5k halye poxi bata login noi hudoina,Loading hunxa open noi hunna eror aauxa k va ho poisa adkiyo,2025-08-03T02:20:29-07:00,5.5.24
gb,13066515740,@tvgal,1,Nil customer service and work ethics,The customer service team never tried to solve the issue rather preferred engaging multiple members to deal and the user have to explain same issue again and again.. it was a never ending process. I gave up. Do some training on work ethics and effective communication skills,2025-08-27T06:00:20-07:00,5.5.25
gb,12961216099,Steven Jaosns,1,Worst,Aafno piasa use garna ni tauko dukhaunu parxa. Uskai bau ko piasa khaideko jasto,2025-07-31T19:26:56-07:00,5.5.24
