country,review_id,author,rating,title,review_text,date,app_version
am,12013778327,banaanagame,1,Corruption,Corruption,2024-12-01T07:56:51-07:00,5.5.13
ae,12057781329,gahajagahba,1,Staff not supportive,"I just wanted to add my gmail account in eSewa account to receive OTP and staff named Suman Shrestha is asking me so many documents to add gmail account from his side. I provided all of those details and documents then after that again he is asking me Esewa remit receipt which I have never used as I am abroad since long time which I explained him already. Instead of making it complicated for users, please make it easy, convenient and try to be supportive.",2024-12-13T01:32:30-07:00,5.5.14
us,12126289275,iamsh1,1,Most buggiest app,Looks like good developer dont work in Esewa. I tried to book hospital appointment for my mother and it doesnt work. What a stupid app wasted my 2 hour of time.,2024-12-30T21:48:35-07:00,5.5.14
us,12109766604,kalo bag,1,Worst,Sub vanda khatam banking aap jaile kai na kai problem 😡 thik ta gara natra bandha gara,2024-12-26T16:53:22-07:00,5.5.14
np,12123478821,Esewa Hawa,1,Lado esewa,Hawa cahene bela chaldaina yesko baje lai service charge pani linu parne aani service chai na dine time ma.,2024-12-30T05:19:43-07:00,5.5.14
np,12112293646,kcnsubash42,1,I cannot delete my ID,I cannot delete my ID,2024-12-27T08:34:59-07:00,5.5.14
np,12107790168,Roowsaan,1,Disturbing app,Never recommend anyone.. customer service is very slow which gonna take around 24hrs-36hrs to solve transaction problems.. never understand about customers emergency services… not recommended to anyone..,2024-12-26T06:12:04-07:00,5.5.14
np,12107477377,qwersgahs123,1,Failed for transferring fund,I don’t know why the message called”something went wrong” has been displayed for 3 days constantly if i try to open the app.because of it I am unable to use the services that are facilitated by you so i would ask for solving this problem as soon as possible for the users.,2024-12-26T04:34:04-07:00,5.5.14
np,12107339057,Que pasa chapo,3,Always network error,Network thik garnu pareyo ho Sathi haru @Esewa ko team jaile payment garda adkeko adkai hunxa lamo jasto manxe haru ko kati kaam hunxa yaha,2024-12-26T03:46:48-07:00,5.5.14
np,12096559429,Terooo bauuu,1,Chor,Yeti gali lekhna man thiyo tara control garirachu.. chaini bela jindagi chaldaina…if you guys cant program your app properly then better you guys shut it down…jaile request timeout chaini bela..yo app ko kasle develop gareko tyo mc ko haat gadeula gadeula ley khaye huncha..yeti mukh chadeko chu tyo mc lai maile,2024-12-23T06:05:28-07:00,5.5.14
np,12096538762,Anonymous 4629,1,Problem,Idk why but it didn’t load and shows REQUEST TIME OUT,2024-12-23T05:59:15-07:00,5.5.14
np,12096418430,hzgxhzz,1,Log in issue,To much bug and log in issue,2024-12-23T05:22:25-07:00,5.5.14
np,12096394631,Sujannnnnnadhikariiiiiii,1,Worst app i have ever used,Worst app i have ever used,2024-12-23T05:14:57-07:00,5.5.14
np,12092077383,Yabithegoat,1,Worst app use other,If you have number of your enemies and he use esewa then send him rs 50-100 to his esewa account and report by fraud easy to report without reason worst app,2024-12-22T02:04:33-07:00,5.5.14
np,12058896861,Terobaukolad123,1,K lado jasto account profile jati halnu khojeni hudaina ta,Muji already khicheko photo profile rakhnu milney bana radikoban tero k rakheko yo nya muji lado jati tauko ghumayeni fix hudaina ta profile pic baru paila Kai thik thyo radi haru chained vanda janney nahuna machickney,2024-12-13T07:45:03-07:00,5.5.14
np,12046368802,shawnrai3,1,mistake sending money,the support system is so useless… i mistakenly send money to different guy cause of the similar names and the support system expects some random indrive guy to send my money back saying we request you to coordinate with the receiver and resolve the matter with mutual understanding… what a joke for a support team,2024-12-09T23:51:08-07:00,5.5.14
np,12011400178,nuishhhh,2,Service not available,I can’t load money from my bank account suddenly though my kYC was verified and my account is active. Now it has suddenly started saying that service not available. How to fix this ?,2024-11-30T17:53:42-07:00,5.5.13
