country,review_id,author,rating,title,review_text,date,app_version
ae,8278156774,Sandman242,5,International bank link,Please make it available for international banking it will help us in many way thank you .,2022-01-24T09:41:54-07:00,5.3.21
us,8258942254,Bishnu mahato,1,Issue with secure payment,Totally Unsatisfied with new secure payment system It is confusing,2022-01-19T09:16:22-07:00,5.3.21
qa,8224280582,NeerazCP,1,Worst service ever,"I had really bad customer support experience, it takes more then 2 days to 1 week to reply any question. I hope they don’t care because they are on top of the competition.",2022-01-09T22:57:16-07:00,5.3.21
