country,review_id,author,rating,title,review_text,date,app_version
np,10187656158,Esewa chor,1,Scam,Thukka sala chor haru,2023-07-27T05:37:51-07:00,5.3.45
np,10164551377,Prani01,1,Worst app ever,Call garda busy matrai vanxa,2023-07-21T01:59:42-07:00,5.3.44
np,10160148375,Mallika khanal,1,Poor refund service,"Mailey Buddha air ko ticket leako thea Tara ticket book navaye payment katyo ani,  euta ley Tapaiko account bata paisa mai kateako xaina vanxa ani arko ley Buddha air ley refund gardinxa vanxa ani paisa refund garna 3 4 din lagaidini raicha Khoi teko interest ?? I am going to uninstall this app.",2023-07-19T21:50:25-07:00,5.3.44
np,10160005379,ranmatibhaijhg,1,bug,pls fix this bug we cannot upload photo in kyc passport size photo,2023-07-19T20:57:35-07:00,5.3.44
np,10146562362,IamShamim,1,New device,K system rakheko xya xya xya New device detect garesi sim ma afai otp code banuna parxani k ko message pathayera ani balla code pauni banako dikka matra harxa esto vayesi jhyau lagni.,2023-07-16T05:24:30-07:00,5.3.44
np,10145535756,Thukkaa,1,Ghatiya customer services,Na call lagxa ramrari na viber ma reply xa app tetikai slow kasto ghatiya app banako hau,2023-07-15T22:15:26-07:00,5.3.44
np,10143218145,Login problem121212,1,I cannot login my esewa account in my iPad,I cannot login my esewa account in my iPad.,2023-07-15T06:52:35-07:00,5.3.44
np,10142205385,6tsdark,1,Scammers esewa,यो esawa app चोर कम्पनी हो । न व्याज दिन्छ न त service नै । यो esawa मा काम गर्ने सवै खाते जस्तो लाग्छ । यो app प्रयोग गर्न वन्द गयौ ।,2023-07-15T00:31:25-07:00,5.3.44
np,10141879748,Sandeshupt,1,A nightmare experience with esewa,"Where do I even begin with eSewa? This app has been nothing short of a nightmare from the moment I started using it. I had high hopes for a seamless and convenient payment experience, but all my expectations were shattered.",2023-07-14T22:08:47-07:00,5.3.44
np,10131685047,brownest you ever seen,1,Worst app ever,As an teenager to use this app is a real headache It doesn’t even care about esewa user I couldn’t even transfer my money I’ve been trying since day two I’m a new user this is such a disaster my money is stuck there whenever I tried to call they’re always busy even when I emailed them they gave me numbers and when I tried to call again busy worst worst worst I couldn’t even use my OWN MONEY what is this please fix this issue I NEED MY MONEY my head is spinning bro like ahhhhhhhhhhhjdksbjsdj damn thank you hope you fix this issue thankyou.,2023-07-12T04:34:28-07:00,5.3.44
np,10128363566,dotted_brO,1,Taking charge in every transaction..!,Very poor app every transition take 10 rs charge this is not fair soo for me this worst app and i am going to uninstall and delete my account from here !!!,2023-07-11T06:37:25-07:00,5.3.44
np,10126718769,Bidur Rimal,1,Useless app,I claimed that my kyc problem since 6 month not been solved yet only become mediator ad get benifits,2023-07-10T19:38:28-07:00,5.3.44
np,10109470276,Satpal bc,3,Invalid,"Since 2 months, I tried to log in, but always temporarily blocked. So, finally I decided to get rid off from it. Bye esewa.",2023-07-06T02:39:09-07:00,5.3.43
