country,review_id,author,rating,title,review_text,date,app_version
us,9395887081,Ganess012,3,Face Id and FingerPrint not working,fix it asap,2022-12-14T09:33:05-07:00,5.3.33
np,9436678825,KRISHALSHERCHAN,4,Internet connection lost problem,It’s says internet connection lost but my internet is working fine,2022-12-26T05:44:14-07:00,5.3.33
np,9395635326,Ram88765,1,Worst coustomer service,The caller was rude.,2022-12-14T08:00:29-07:00,5.3.32
np,9394500371,entlk,1,Worst customer service.,"I will rate in minus.they have the worst customer service.their toll free no cannot be reached,office no cannot be reached.Most of the number are unreachable.Very worst customer service.",2022-12-14T00:53:41-07:00,5.3.32
