country,review_id,author,rating,title,review_text,date,app_version
jp,8153581555,sapkota manoj,5,Wow,Very useful application for nepal,2021-12-21T05:44:16-07:00,5.3.20
ae,8091854835,saeid mo,1,very bad appo,not easy to use,2021-12-03T15:12:35-07:00,5.3.20
