country,review_id,author,rating,title,review_text,date,app_version
au,10821971271,bb22j,1,worst app ever,"fckin disgusting, servers are always down when u need to pay… very awful experience",2024-01-14T10:16:32-07:00,5.4.7
au,10793865760,ihatethis#,3,Need to be modern,"Application is gradually growing and enabling many modern smart functions. But it should allow users to use email as secondary verification method.  Incase, people will travel abroad, they are not able tonuse this app. So tonuse email as secondary verification method, it will enhance users’ access to it even after leaving country even if its for short term or long term.",2024-01-06T23:36:41-07:00,5.4.7
hk,10849922260,Kumarlimbu,1,Balance is zero even after money deducted from bank,Amount was deducted from my bank account but the balance is still showing 0.,2024-01-21T21:12:38-07:00,5.4.7
in,10802341997,Dharmraj Acharya,2,Not showing saved payment,Not showing saved payment on khanepani section. If i go for save payment it says already saved,2024-01-09T05:49:44-07:00,5.4.7
gb,10854114906,FactTruth,1,Don't,One the Worst app. Too many glitch. Feel like i am getting scammed. After all the Owner is corrupt as Nepali politician. Don't waste your time on this,2024-01-23T00:51:44-07:00,5.4.7
