locale,review_id,author,rating,review_text,date,app_version
en-np,c21f7f80-afb3-4445-af95-211007ff0090,A Google user,5,Esewa you deserve this 5 stars rating.,2016-12-30T16:15:33,1.8.8
en-np,2b10842e-c8d9-4e2c-95c6-cbdfb0db18bf,A Google user,4,Please make it online rather than SMS based. So we can use through any where without Mobile SmS,2016-12-28T05:39:45,1.8.8
en-np,99b6f708-cbb3-4f9a-89d7-c65e34df8994,A Google user,1,Crashes even b4 it opens ...,2016-12-26T18:01:16,1.8.8
en-np,b8446d79-aca9-4719-aa18-96231c75e436,A Google user,5,Esewa is like dream come true to me. Its effectiveness in paying portal is really appreciable and its wide scope in online payment field has made it more useful & interesting.,2016-12-26T14:50:38,1.8.8
en-np,6aa6c96d-eb75-4499-85aa-8e324c423da4,A Google user,1,"i have dual sim and registered esewa on NTC.But it alwayz sends SMS from NCell,although i have not set default SMS to NCell",2016-12-23T06:20:44,1.8.6
en-np,b2244603-e8be-4921-aa7b-eb9daacccc3b,A Google user,4,Love it,2016-12-23T04:36:08,1.8.8
en-np,fdc089e5-b084-4588-8714-8603e2e7291f,A Google user,5,Loved it,2016-12-22T11:31:40,1.8.8
en-np,922728e4-654b-41a7-9d6a-8bae5faa20cf,A Google user,5,So Nice application  ii lOve it,2016-12-20T02:01:04,
en-np,649bd81b-5683-4d6e-9295-4e96a74570fb,A Google user,1,Cant load esewa from jyoti mobile banking,2016-12-19T16:28:16,
en-np,dca67af5-62e8-43bb-8e9f-8bf62f571474,A Google user,5,Electric bill is only possible in valley not in rular area,2016-12-19T14:13:05,1.8.8
en-np,84c01487-0a26-4059-a7be-0152c8bbe610,A Google user,4,Ncell ma return suvida halnu paryo,2016-12-18T15:30:35,1.8.8
en-np,65b2ac40-f40f-47ca-af7a-0500ffa6b597,A Google user,5,Please add custom pin while accessing or opening a app .,2016-12-17T03:39:23,1.8.8
en-np,e8bd9957-1843-487b-a938-9bdbec380482,A Google user,5,Ramrai xa yo app.,2016-12-16T16:07:15,
en-np,665444c0-f2dc-4b72-bd74-fe8f95f96935,A Google user,3,Currently the app is based only on SMS. But it's old now. Make App based on Internet too. We may not have our own phone all the time. Until them I am taking my 5* back and giving 3* :),2016-12-14T06:52:38,1.8.8
en-np,1792e82d-1d17-4b5e-b0ea-79356ef23ea5,A Google user,3,Few days it's not working properly what is matter....solve it...  but after reinstall its working.....,2016-12-14T02:38:27,1.8.8
en-np,eda91992-100b-40c7-8dc1-50618800258f,A Google user,5,amazing and helpful app ..,2016-12-13T12:53:28,1.8.6
en-np,eb6bc25c-1c76-42af-b343-20418ac6572d,A Google user,5,thank you,2016-12-13T07:57:49,
en-np,c94381a2-0483-4780-9d7f-3227ce2b02fc,A Google user,3,When I transfer blnc it cuts the blnc from sim too (NCELL),2016-12-12T06:21:14,
en-np,9bc2b98c-ec49-49c5-bb5d-d110c28950a4,A Google user,5,this app save to time & other.,2016-12-12T05:47:14,
en-np,132000cb-67b5-497f-8256-296f8481e059,A Google user,5,Superb App,2016-12-11T10:41:59,1.8.6
en-np,c9fb3b69-561d-457c-bef4-bac36db9c691,A Google user,4,"Useful for everyone. Please make esewa app open through internet, WiFi data also...",2016-12-08T14:35:46,1.8.8
en-np,e4aef5b3-6198-445a-9d3d-4e84a15d2cea,A Google user,4,Quite useful and easy to use.,2016-12-07T12:24:14,1.8.6
en-np,9642c7fd-c39e-43cf-bfb6-b1ee8f5e3ceb,A Google user,5,,2016-12-07T02:35:34,1.3.4
en-np,9da96836-e9b4-4de8-a86b-c8f7e6eddde0,A Google user,5,it is nicely and good for me and my company,2016-12-06T11:07:39,1.8.8
en-np,6f7b1312-0b56-481e-83e3-5da606d00326,A Google user,5,superb,2016-12-06T05:55:18,1.8.8
en-np,7e1dcf4d-d9d2-457a-9d4d-42486c4b95c8,A Google user,5,good option,2016-12-05T08:17:35,1.8.4
en-np,1dd91302-7030-475e-b938-756085a9971c,A Google user,3,It would be great if you could allow us to transfer our money using this app to transfer to paypal account.,2016-12-03T03:45:53,
en-np,bdb0b99d-3d0d-4ce0-901e-d983c698db90,A Google user,1,"After the new app update, the app is force closing after entering the pin and hitting the send button. (Motorola G4 plus running on 6.0.1 )",2016-12-01T04:08:53,1.8.8
