locale,review_id,author,rating,review_text,date,app_version
en-np,726c4caa-5590-4235-b33f-a51c2c7cb465,A Google user,5,It is the best app.Through it we can use money whenever we want and in some deals we get bonus also such as recharge card.It is the best online wallet.,2014-03-29T10:55:49,1.2.8
en-np,04fa11fd-c9ea-424a-b890-7a3058f99c97,A Google user,4,Can we add money to our esewa account from bank tooo !!! I mean; to our account opened by using mibile number...??,2014-03-28T01:51:02,1.2.8
en-np,fbe3b957-fc11-4ac5-abb5-52ec6f9998e9,A Google user,5,I don't know my pin no. N i can't find it help me plz,2014-03-25T12:18:04,1.2.8
en-np,c767effa-d2a7-4ebf-a04c-0a04d6c6ec90,A Google user,5,Its great to use our own service as online payment but it would be more usefull if we can pay international payment as well like PayPal.  EDIT:: यो APPs बाट Google Play Store को Apps किन्न मिल्ने बनाउनु भए धेरै राम्रो हुने थियो,2014-03-24T09:08:49,1.2.8
en-np,4c537dd1-e87b-43e4-8fbb-3c7664235a99,A Google user,5,Nice app. Used it during emergencies and it was there at that intance. There was no delay.,2014-03-21T19:06:40,1.2.8
en-np,19705aa9-fc77-4a5e-aee2-d53cca219006,A Google user,5,Nice,2014-03-21T16:47:29,1.2.8
en-np,d8fc0c93-aadf-45b4-a43c-c49521e4f832,A Google user,4,Please registration.,2014-03-19T23:06:14,1.2.8
en-np,bc0a1ee0-d48f-44c2-8312-f1beff3ca720,A Google user,2,,2014-03-16T12:30:49,
en-np,430299bc-af3c-4b3c-946e-17ae0e5651d9,A Google user,1,minimum check out 5$,2014-03-14T11:27:48,1.2.8
en-np,30ea3e10-efc6-41a9-beb3-ba248a52a7ee,A Google user,4,Gud,2014-03-13T10:37:02,1.2.8
en-np,84cc8663-7c2d-4bfb-a4f1-9459641a3a3b,A Google user,5,,2014-03-13T10:34:52,1.2.8
en-np,cff8d8b2-6ff6-415b-80fc-5856c04c7b90,A Google user,5,Excellent,2014-03-13T10:02:32,
en-np,71df4862-bb3b-48b9-8513-2cdda761d817,A Google user,5,Mone,2014-03-09T04:57:37,1.2.8
en-np,2f090789-57fa-4405-8ce1-ab67b983fdfa,A Google user,3,,2014-03-09T02:26:43,1.2.8
en-np,8b315d4c-92a5-48b0-afb9-be42887f0786,A Google user,5,Good for receive cash.,2014-03-09T01:02:27,1.2.8
en-np,4b32c511-0417-4d10-bcbe-cae8c5dc09a0,A Google user,5,I want to make this app to transfer balance to namaste and ncell.but i dont have money in esewa ac .so from which bank may i do the payment and how???,2014-03-06T06:15:26,1.2.8
en-np,307b4c12-f50e-420e-8bd0-5f4defc9565d,A Google user,3,please add माछापुच्छ्रे बैंक,2014-03-05T14:00:54,1.2.8
en-np,332fa493-b1a8-40c7-b116-a6d728a07e0f,A Google user,5,Nice app 5 star from my side,2014-03-03T08:27:31,1.2.6
en-np,e22d8fc9-6d3e-4a05-a6cc-bf7443c67f72,A Google user,3,Plz fix this...,2014-03-03T01:49:53,1.2.8
en-np,ccc3948d-94e9-49ff-b5c3-b646c6e6d386,A Google user,5,just cool,2014-03-02T05:01:20,1.2.5
