locale,review_id,author,rating,review_text,date,app_version
en-np,1dd8e8b6-4815-422b-bf7b-d9a4c9d80b4a,A Google user,4,Better,2018-12-31T07:43:25,3.4.0
en-np,149eb3d9-18e5-46d8-a967-d63815a1c463,A Google user,5,esewa is the very useful for balance transfer and receive.,2018-12-31T00:21:44,3.4.4
en-np,5a78d3ff-fb79-44fe-b1df-1ab25f43658a,A Google user,5,very good,2018-12-30T22:12:59,3.4.5
en-np,521cd4c3-1148-4492-a8e9-efbf8740b870,A Google user,5,Love it👌👌its very usefull app n complete 4 banking service n other services relly it is usefull n safe app🤘🤘,2018-12-30T15:11:49,3.4.5
en-np,429de04c-352f-4013-b54d-22f105d78208,A Google user,3,सबै अप्सनहरू नेपालीमा भय जो कोहीले पनि युज गर्न सकीने थियो/धन्यबाद,2018-12-30T08:35:19,
en-np,57902a8a-c429-40e4-9f7b-9baf7e6ea179,A Google user,5,nice,2018-12-29T21:17:31,
en-np,078d0efc-c049-4bd7-b9fe-c10d74cbdcf9,A Google user,5,Nepal best wallet,2018-12-29T15:27:40,3.4.4
en-np,d8692720-813a-44f6-b742-155cfd688a8c,A Google user,4,you also should add Netflix subscription then i will give u 5 star..,2018-12-29T12:08:06,
en-np,394c5ec7-a81f-4be2-adf3-67c618135801,A Google user,5,awsome app,2018-12-29T09:09:26,3.4.4
en-np,6501a4df-e1a8-4cfd-8f22-6cb9f91124e1,A Google user,5,I simply love this payment gateway because of off line or sms mode. It is hard to find in new update,2018-12-28T20:39:28,3.4.5
en-np,390b82be-66ed-4af9-ac6d-1a5a5d492d8b,A Google user,5,Execellent app I can pay many things from this app.,2018-12-28T17:58:51,3.4.5
en-np,de93d5da-6f55-4d56-915b-ef0d97eeecbd,A Google user,2,can we use this app to buy items in online games?,2018-12-28T13:49:50,
en-np,fd7e928f-a98c-490d-9cee-e853ea7cdefb,A Google user,1,"worst app, it doesn't work well. couldn't variefy the number hence, it have worst service",2018-12-28T11:22:38,3.4.5
en-np,9d2f5b9e-8646-4f16-ae93-7e51da73bbe2,A Google user,5,it helps while donating money to nepali streamers,2018-12-28T09:16:57,3.4.5
en-np,b34d2369-d371-4723-852b-778fa07a1d8f,A Google user,5,Nice app,2018-12-27T16:27:06,3.4.4
