locale,review_id,author,rating,review_text,date,app_version
en-np,c642cb8f-de3f-4dd3-a0b1-96130ffc955a,A Google user,1,Ramro xaina hai 2 ta sim halyo vane daily verify garnu parxac... K ko smart vannu fully internet bata matra chalne banaunu ni... And logging password le matra pugdaina transction password ni raknu paryo,2017-08-31T15:47:19,2.5.6
en-np,5fd0cfe1-ce63-438c-9bc9-e60f830e81ca,A Google user,5,"What can we expect more than this... Application fully loaded with all facility (balance transfer, online bill payment, School fees) and Many more. Thank you eSewa for making esay life..👍👍",2017-08-31T13:26:14,2.5.7
en-np,4659ca15-9f19-460e-bc15-6d9ea035acac,A Google user,5,Just Easy :),2017-08-31T06:14:22,2.5.7
en-np,744c85d0-206d-4dc4-88e8-724f9eb74c11,A Google user,5,Dis'is nice app 4 me,2017-08-30T17:18:15,2.5.7
en-np,0da26cd9-30f8-48b4-bc0e-0bfa5e979ec3,A Google user,5,Good,2017-08-30T15:02:25,
en-np,632fc3a6-aeb7-4e00-8bce-4b81f47dd2e4,A Google user,4,Easy to fund transfer,2017-08-30T12:37:31,2.5.6
en-np,2fe963fc-7410-47d7-afb2-058358cd9052,A Google user,4,,2017-08-30T12:11:46,
en-np,53f21208-2837-4608-96e6-b2960fbfd35b,A Google user,3,This esewa is focusing only devwloped area  Its should also provide facility of electricity in eastern development region.,2017-08-30T03:15:48,2.5.6
en-np,f676b97c-b713-4af9-85c1-eaedb1b919eb,A Google user,5,good app,2017-08-28T01:04:03,
en-np,87f5c2ef-91db-4e4d-815a-338df0aa742d,A Google user,5,Awesome,2017-08-27T12:45:36,2.5.5
en-np,255f0bc1-7053-4898-8b66-1dbb781af0bc,A Google user,5,Good apps,2017-08-27T11:05:15,
en-np,5f950cd1-8645-4e12-9ed0-5bbfbf23cfdf,A Google user,3,Service is ok.,2017-08-25T15:37:32,
en-np,a7754f16-1807-45d9-b04e-a70cc2915e3f,A Google user,4,"Insurance and EMI section doesn't have National Insurance Company, it would have been easy if that can be managed.",2017-08-23T00:54:13,2.5.5
en-np,40be181b-eea0-4c97-b1f9-dab5c12dbc00,A Google user,5,Usefull application for us,2017-08-21T12:50:05,2.5.4
en-np,0c6dccb7-a285-4566-9f9b-2d6d5ef55194,A Google user,4,It was working very nicely till my phone (samsung note edge) got new update. Can u please fix this issue??  Thanks in advance.,2017-08-20T17:48:27,2.5.4
en-np,245cec24-0a48-49a0-a724-130a6c9fecb3,A Google user,5,"Can you take some initiatives to make payment of transportion charges mainly in cities like Kathmandu in cashless form!! I meant,how about helping cab,sajha bus,metros and others receive cash in their digital wallet through some sort of awareness programs and new mode of payment.I thought it would add much more glory to your esteemed company.. :) :)",2017-08-18T17:36:42,2.5.4
en-np,26ce0454-f1ae-4334-a490-65415ff0b150,A Google user,5,good app,2017-08-18T17:35:48,
en-np,bf1dc1f8-9e11-474f-a610-598cd245c90a,A Google user,5,How is it linked to Nepal SBI bank??,2017-08-18T16:01:25,2.5.4
en-np,f1b0cb20-a20c-47dc-98ed-a58cdb71dcb1,A Google user,1,The app always says esewa has stopped as soon as i open it. I have latest update. Fix it soon,2017-08-18T06:08:50,2.5.4
en-np,ea0fd00c-e2e1-40f8-acdc-df79a14ace74,A Google user,4,Great app. But it would be great if all services in web app would also be in mobile app.,2017-08-17T08:37:43,2.5.4
en-np,88acf40e-71e1-4a82-a42a-44b272a1f260,A Google user,4,I have To use this App any Time so its Help full to me,2017-08-17T08:02:16,
en-np,bc5c2d09-1b90-49fc-9d40-9a463028ec78,A Google user,5,Good,2017-08-16T18:37:06,2.5
