locale,review_id,author,rating,review_text,date,app_version
en-np,fb6603f4-e011-4e2a-9a6e-4243cce61934,A Google user,5,Really better concept...heartly thankfull,2015-06-29T15:27:19,1.4.2
en-np,3527ebf2-be5b-4d71-b3ac-4e403ca55f7a,A Google user,3,Cannot add contacts on esewa from our mobile's contact list .We have to enter number n name manually. Can yu please fix it??,2015-06-29T05:30:45,1.4.2
en-np,d57b4d7d-19a1-4e67-b957-41221a10ae21,A Google user,5,I thanks to the concept & service of eSewa and I request all Nepali people to use it...if you want to use eSewa for business point of view or for queries please feel free to contact us/me . eSewa,2015-06-27T14:06:13,1.4.2
en-np,af8d58fa-ed61-4156-99db-cdad20e91bce,A Google user,3,google play ma app kinna pauda esawa bata kati ramailo hunthiyo...ani matra 5 star dinxu natra 1 star,2015-06-25T14:10:33,1.4.2
en-np,0eb5bfe1-48d6-44a5-8e62-c652c6f1ec7f,A Google user,4,it wil be easy to user to add money in esewa account from recharge card of ntc or ncell,2015-06-25T12:49:27,1.4.2
en-np,1d6a0bae-4f23-4108-9e93-7b0eedd1e9dd,A Google user,5,make it ready to use,2015-06-22T17:45:22,
en-np,a26ac70b-367c-4abd-a06d-437e51239860,A Google user,5,How to use,2015-06-22T11:30:24,
en-np,010bed58-96f3-41cc-b3a5-a8a418c6ac22,A Google user,5,Plz enable user and point verification on this app for zone.,2015-06-22T10:31:11,1.4.2
en-np,058af6f6-1c54-4673-8296-96dad9accb52,A Google user,3,Causes to pay money for sms everytime its costly,2015-06-22T02:16:18,1.4.2
en-np,37abfaac-210d-4b32-91c7-d5f701516fe8,A Google user,4,Its very easy and good to keep our money safe,2015-06-21T15:46:14,
en-np,7cce7656-225d-4485-bd52-56de852bfcf2,A Google user,3,Sabai sms bata garyo bhane manxe tae xitai garib hunxa,2015-06-21T12:21:38,1.4.1
en-np,ace4d19f-5f14-439e-9c60-2a078695ae6d,A Google user,5,Superb app ....need to upgrade more and more services to consume time and make reliable for everyone,2015-06-21T06:13:25,1.4.1
en-np,aa44a491-c528-45b4-898d-f12b8290c147,A Google user,5,Good concept,2015-06-21T04:41:40,1.4.1
en-np,2ecd2cec-24e7-4135-a967-ca2415defe5d,A Google user,2,I thought it was internet based app so i installed but its sms based so useless what if balance is zero its useless man .. Make internet based app,2015-06-20T05:35:23,1.4.1
en-np,42bfa05a-f062-4363-bd4e-9b411563b99d,A Google user,2,Add NEA janakpur bill,2015-06-18T05:18:26,1.4.0
en-np,dd31cdf7-cfbe-48d8-ad92-0b95e0fbe3c2,A Google user,4,Easy way for topup,2015-06-14T12:15:07,
en-np,81591475-739d-4c0f-bc2c-df294bc09904,A Google user,2,Rohit agrawal,2015-06-07T08:27:35,
en-np,66537e85-f483-4e72-8fc2-f88151589c32,A Google user,5,Very gud  love it,2015-06-05T06:11:41,1.3.8
en-np,e7889abe-e128-41be-86fa-f32026966d4e,A Google user,3,"While using the app, there are some charges(namely sms charge) for balance enquiry applicable for Ncell users whilst it's free of cost for Ntc. I would be very much satisfied with a reasonable explanation for this matter.",2015-06-04T16:59:40,1.3.8
en-np,6033b2bb-2bae-406b-9f99-384860fd6091,A Google user,5,Awesome,2015-06-04T15:20:18,
en-np,3ff01502-3fca-4577-8a74-ca52bfb06a90,A Google user,5,I love it so much,2015-06-04T06:19:46,1.3.7
en-np,ef3697c6-a94a-48ea-a1e7-bd280842df07,A Google user,4,I wish if i could make payments for google ... Like play store clash of clans etc,2015-06-03T17:53:19,1.3.7
en-np,e55adc6f-b71f-457e-81f0-1a909a31e648,A Google user,5,It's really awesome n easy to use,2015-06-01T10:18:57,1.3.7
