locale,review_id,author,rating,review_text,date,app_version
en-np,cc5dcc24-97da-41f3-9981-1707298d5b2f,A Google user,5,Easy life save time & money.,2016-04-29T08:40:32,1.6.6
en-np,d0eb27ce-7ddf-4f14-a1f4-051e9b90d686,A Google user,4,Like it,2016-04-27T15:59:33,
en-np,4d507a50-57f6-4f3d-8105-a0c3076d9c2a,A Google user,5,Easy life style live it with esewa.,2016-04-25T08:19:28,
en-np,8a34d8ac-d163-4a8d-957b-626eb8b92f77,A Google user,1,Salsa,2016-04-25T05:49:47,1.6.6
en-np,25368c95-0739-4cf4-a4ad-6eaa6da6922d,A Google user,5,निकैनै उपयोगी,2016-04-20T13:10:55,1.5.1
en-np,55c533a7-ba49-4ba2-8aab-63a347ab0b38,A Google user,5,असाध्यै राम्रो एप्स ।,2016-04-20T09:13:13,1.6.6
en-np,b3bde7a0-3160-4267-b4a0-eb4a3a8b7b15,A Google user,4,Loved Esewa. Now I Don need to scratch recharge coupons no need to be in queue of movie ticket utility payment lines. Everything is hassle free. Thank you esewa.,2016-04-19T10:41:19,1.6.6
en-np,eef8df88-3624-4549-9034-0af1ef67fb4e,A Google user,2,Always shows code for thi is incorrect. Please fix this.,2016-04-19T01:19:59,1.6.6
en-np,c11c4f5c-95b9-4e14-a5c0-64c9f4745101,A Google user,5,Forget the hater coz somebody luv ya,2016-04-17T05:57:45,1.6.1
en-np,5642c81f-20a4-4b18-8e08-e8b5c03a8757,A Google user,1,Can't work on my mi 4.. Pls fix this,2016-04-17T04:32:10,1.6.6
en-np,ea84db1e-b21a-455f-baec-0263544b880b,A Google user,5,Great,2016-04-14T15:15:01,1.6.6
en-np,550e8ce8-43ff-441b-a04d-395db77ae183,A Google user,5,I love this apps,2016-04-14T02:49:01,1.6.2
en-np,7404d78e-eea2-4af9-8f86-18a896cf9446,A Google user,2,Tried registering and it crashed.,2016-04-13T14:25:30,1.6.6
en-np,c28dc1cc-64f0-4b67-8e2f-3d1dede0f314,A Google user,5,Can you add nepal sbi bank for online payment,2016-04-13T04:34:21,1.6.6
en-np,e5693211-e761-4ae7-8391-b3016af39d64,A Google user,1,If you can't update or fix issues just pull from store.,2016-04-10T16:42:28,1.6.6
en-np,7ed4adee-511f-4ef0-bc70-8c9d1f0eea00,A Google user,3,Hana,2016-04-10T08:29:34,
en-np,85701d48-7c34-48c7-b597-8ef11a073655,A Google user,5,Good,2016-04-08T06:51:57,1.5.1
en-np,de795db6-5a52-4a51-9583-aa1d06b0a299,A Google user,5,Where to get esewa recharge card?,2016-04-07T06:33:38,1.6.6
en-np,d70c78ce-acc0-488e-b730-8ea4f5a71cf7,A Google user,5,Life became easier :),2016-04-05T16:54:54,1.6.6
en-np,63aff1ad-4691-454e-857f-01aff606f4c8,A Google user,4,Plz add nmb bank for payment from E sewa,2016-04-05T06:53:33,1.6.4
en-np,f4bb7ef8-8e01-4044-ba39-de63d39a46ec,A Google user,5,I love this app,2016-04-04T12:56:44,1.6.2
en-np,9ddea7d9-e47c-4cd4-b0f6-e89faa7070ac,A Google user,4,Error occurs while entering mobile number for topup..it crash the app,2016-04-03T05:14:24,1.6.5
en-np,33242c9d-b9a6-4e04-ad34-9491670b39bf,A Google user,1,sky/cdma ma topup milaunu  pareyo?,2016-04-03T05:08:24,1.6.1
en-np,38809215-3e35-41f1-bd63-d566a8a69ae2,A Google user,3,How to have web service if we had mobile service firstly please help,2016-04-03T01:35:00,1.6.4
en-np,bc0d4e7a-3084-44f9-acf2-14d9b82c5658,A Google user,3,Hoping for the update soon.,2016-04-02T18:07:32,
en-np,5a0d45d2-1b00-485c-ad67-1a4c3646dc27,A Google user,5,Great,2016-04-02T12:20:50,1.6.4
en-np,2be4ad05-1766-4aa2-81a5-48817807d026,A Google user,4,Sms send garako charge lagcha,2016-04-02T03:11:44,1.6.4
