locale,review_id,author,rating,review_text,date,app_version
en-np,5fc5bdb8-963d-46cb-971f-6a64618152e3,A Google user,5,it's so useful apps for all.,2015-04-27T10:29:00,
en-np,e4e9470f-3961-48dc-9d33-38074742f018,A Google user,5,Gud !!,2015-04-20T12:13:53,
en-np,2edb3894-914e-4554-9c8d-75f7228a2dd0,A Google user,4,Please ensure the security part of it becoz it involves money in it,2015-04-12T07:41:37,1.3.7
en-np,e9f0b6a7-5a5d-4ec5-861b-105778802d4b,A Google user,5,This is the best best app developed in Nepal ...#great…job,2015-04-11T11:00:06,1.3.7
en-np,6cfe90a1-b30f-4350-9ad0-e3bdabd99d25,A Google user,2,Disliked,2015-04-06T04:32:48,
en-np,45983b48-b01a-4591-9bcf-c303c0acdb83,A Google user,4,"Dear Admin,  I have been asking to solve the problem through phone and app review in google play but did not get any proper answer till date. I cannot use e-sewa app in andorid mobile. What is the way to use esewa from mobile. Mobile app asked for registration, I did so but cannot do any transaction via that app. The balance is always 0.00. Can't I use the mobile app with my e-sewa id?",2015-04-06T04:28:28,1.3.7
en-np,7f5c20c7-e8ec-4475-8d0e-889c9b55376b,A Google user,4,Wonderful app for payment and other stuffs. I do lot of transactions through e-sewa web  but can do nothing through mobile  app . The balance is always 0.00 in the app. Can any one  tell me how can I use esewa in mobile too. Will get 5 stars from my side if the problem is fixed.,2015-04-03T01:12:01,
en-np,a1f8e09b-36a0-4c92-b2a6-80e62ad478b5,A Google user,5,Note it's your responsibility to make it even more intuitive and use friendly,2015-04-02T02:04:36,1.3.7
en-np,db23a918-2dd8-47bd-b0c9-c000bef9b8f7,A Google user,1,"What the hell is goin here? Why this app always saying Unfortunately, eSewa has been stopped? Can't i use this app on my samsung galexy s2?",2015-04-01T11:56:10,1.3.7
en-np,325e7fc5-819d-4f6c-880c-e682f1918261,A Google user,5,Awwsome,2015-03-31T19:19:21,1.3.6
