locale,review_id,author,rating,review_text,date,app_version
en-np,c892c268-3b59-407c-adcb-5ea61dee7229,A Google user,4,Good but not better,2015-05-30T16:27:48,
en-np,c67da2fc-bf7a-46b4-80ee-23446eccd438,A Google user,5,This app is so helpful,2015-05-29T11:07:14,1.3.7
en-np,5a520a02-6aa5-41aa-a748-4264e14cea7b,A Google user,3,"Dear admin, there is option for the year 2071 only....I need to pay for 2072. Please fix it.",2015-05-27T14:50:02,1.3.7
en-np,48ac3f03-3eda-4eff-be26-ea0ef4a69ae0,A Google user,4,how can i get my pin back plz reply me with helpfull ideas i really need it.,2015-05-23T14:45:49,1.3.7
en-np,922a3cab-bac8-4b33-b6f7-50f6c38e8e71,A Google user,5,Time to Updated  now,2015-05-21T11:26:13,1.3.7
en-np,7e61f0a6-0680-44e9-ba6d-6f4ff82c98d5,A Google user,4,Good,2015-05-21T09:55:56,
en-np,a79811ba-9eff-48ba-a626-c3fac96a5a1a,A Google user,2,I downloaded the app and registered but i have no idea what my pin is and how i can get it.... Overly complicated this app is... And i dnt any means to ask smebody for help,2015-05-17T13:56:30,
en-np,e55d9af8-524c-4a8a-bcea-51f9691a41a7,A Google user,4,It is nce and good app,2015-05-11T12:54:50,
en-np,b38c6714-e40e-4786-bc6b-18720225fd49,A Google user,4,How to add paypal funds to esewa wallet??,2015-05-10T10:18:10,
en-np,69b32af9-7caf-4ec4-be5f-f53c82c86188,A Google user,5,Ok,2015-05-01T10:53:42,1.3.7
