locale,review_id,author,rating,review_text,date,app_version
en-np,6f9e7ef6-a178-470d-9b1f-2714b6d606c5,A Google user,5,awesome app ever,2019-03-31T13:46:40,
en-np,39881829-f73f-4566-87e7-ca5fbbd1e057,A Google user,5,Go digital....Nice App,2019-03-31T08:21:50,3.5.1
en-np,7c126fe2-6323-44f8-aefb-b308af002b3b,A Google user,5,My esewa registration SIM number has been lost now how to change my esewa I'd phone number,2019-03-31T03:47:09,
en-np,0766eb7c-5a9d-48b5-aaaf-aae066052088,A Google user,5,Awesome app overall ..line ma ta basnu pardaina bill tirna .🤘,2019-03-31T03:17:32,3.5.1
en-np,4a9364d4-17f1-440a-88f5-fb8a68b46ebd,A Google user,4,Android version 9 ma sms mode bata transaction garda sms manually pathaunu parchha kina yesto???,2019-03-30T06:38:34,3.3.7
en-np,e71bfa10-314a-4958-b64a-4793f2eadf7a,A Google user,5,Great application. I get support from team immediately any time really appreciate E Sewa,2019-03-30T02:16:37,3.4.9
en-np,34905fb3-e603-45dc-862c-b28693937bd2,A Google user,5,excellent application,2019-03-29T13:39:12,
en-np,48721fed-d1a8-4c4e-b579-ea66b107da72,A Google user,5,Nepals best ever ewallet,2019-03-29T10:14:06,
en-np,26bcb982-5138-4930-8ffc-eda32f851563,A Google user,5,how to deposite cash e sewa acc. can we connect bank a/c,2019-03-29T05:58:55,3.5.1
en-np,4dd1f45e-4483-4b2a-a0c8-4bf3a62c1e4e,A Google user,4,subisu ma 400 muni garna mildaina raixa maile 300 send garethe ...uta ni pugya xaena ma sanga ni xaena.... ambiguous vanera dekhauxa statement ma ..can you guys help,2019-03-28T13:10:32,
en-np,cfe90adb-28e8-42f3-8c6d-0bf095d685b4,A Google user,5,its Good for sent money transfer...😁😀😉😆,2019-03-28T09:30:09,
en-np,ee6253ab-8930-4a61-a626-c6d1688df945,A Google user,4,Add cable car tickets also from manakamana and chandragiri..,2019-03-28T05:17:36,3.5.1
en-np,c52289ae-3542-4865-9bad-2d09d2ec11aa,A Google user,4,"I seriously want to know, why do you people provide updates so faster? It provides another update like in every next day. That is making it so annoying else I would have rated it 5/5.",2019-03-28T04:12:56,
en-np,b65bef35-dc0f-4883-813e-1139a9e7a95c,A Google user,5,best app ever....,2019-03-28T02:18:41,3.5.1
en-np,3247a9ea-dfbd-4a7b-8d94-bec1ba4ba9ef,A Google user,5,very nice i agree to use too,2019-03-28T00:48:16,3.5.1
en-np,e728f08e-2e40-45fd-a8ef-fbbfcd60122c,A Google user,5,Best app,2019-03-27T17:17:55,3.4.9
en-np,489d0d96-a274-4b0b-bbd4-62c4ecc9b74b,A Google user,1,very difficult to add money. It would be good If there is direct payment facility through debit card.,2019-03-27T16:30:08,3.5.0
en-np,baaf3ad6-cebd-422e-942d-a9b7f694f59d,A Google user,5,useful apps,2019-03-27T14:06:43,3.5.0
en-np,a8bd4e51-2d2f-4e9a-99e6-93e6cc963e30,A Google user,4,google account ma cash load garne option pani nikalidinu paryo,2019-03-27T08:16:32,3.5.0
en-np,78b6b46d-0893-4380-9d71-3405d84148e2,A Google user,5,Offline payment system hunuparyo how to renew my demat account and meroshare?,2019-03-27T00:13:05,3.5.0
en-np,bff4cfa6-bfaf-49c9-973d-df6b698e0966,A Google user,3,app issues 1. could not get statements for long duration e.g. 5 years 2. shows flight unavailable sporadically. shows the same flight as available after reopening app 4. first time registration asks for a bank account after selecting bank and later unchecking bank account (seen on 2019 Jan),2019-03-26T20:27:31,
en-np,ac8704b3-cbeb-4c9f-ab74-259661ed9e26,A Google user,5,awesome 😍😍😍,2019-03-26T15:53:20,
en-np,2afa2ba9-b395-4b2c-adfd-a3e6249ec414,A Google user,5,does it take service charge,2019-03-26T15:10:07,3.5.0
en-np,54563c2b-f200-4f7f-b94f-0d9f871ccc2c,A Google user,5,Very useful,2019-03-26T06:59:51,3.5.0
en-np,82d4ab45-76fb-4dbb-a8b6-d7317345a3e9,A Google user,5,Momg,2019-03-26T04:42:10,
en-np,757e249d-42cc-44d9-acf8-b60cc5c939f8,A Google user,5,full time good,2019-03-26T04:21:06,3.4.6
en-np,9a91e9e1-0448-4941-a3b6-e8e86119cd54,A Google user,1,cash point chinha banau chahema ke garnu parchha,2019-03-26T03:21:23,3.5.0
en-np,01fd8419-2c29-4986-a7b1-901627a27bbe,A Google user,4,why i didn't get cash back in payment of worldlink internet but other they get. well i saw in youtube video,2019-03-25T02:51:09,3.5.0
en-np,0b932613-d79a-40ba-a767-68423ee17496,A Google user,5,it good app for all,2019-03-24T13:38:46,3.5.0
en-np,289c9c81-c8e8-487d-8927-b02e39fa028f,A Google user,5,😍😍😊👌,2019-03-24T09:25:32,3.5.0
en-np,0d5cfe51-c830-4c39-baf5-954d6465244c,A Google user,5,dami,2019-03-24T06:21:15,3.5.0
en-np,9cca7cf6-6b2c-498e-a2f1-99700b500d4b,A Google user,5,great,2019-03-23T07:47:34,3.5.0
en-np,e8b3f26b-cd42-4f87-837e-d9dffa0a9540,A Google user,5,Excellenet App,2019-03-23T02:55:46,3.3.3
en-np,bfab89d7-0f7a-4ccf-8730-69a01b803aa9,A Google user,2,Pubg mobile ko UC kinne service poni add garna paryo!!,2019-03-22T16:20:26,3.5.0
en-np,c4e5b90f-64c9-47f4-8fac-b2a7fc11eaf2,A Google user,5,Sapp thik xa😍,2019-03-22T16:09:36,3.5.0
en-np,30ff4fa7-1a24-4d6e-982a-4a9ad2b0f4de,A Google user,3,how to pay NTC ADSL unlimited net from esewa. is this features available.,2019-03-22T13:00:34,3.5.0
en-np,db884fca-1262-473c-8335-f4126420e957,A Google user,5,first time i m using,2019-03-22T09:51:12,3.5.0
en-np,013babac-fcd9-418b-8edb-6f24abcbfde4,A Google user,3,sim card nai kina chaiyeko login huna lai? mero mobile ko sim rakhne thau nai bigreko xa k maile esewa nai na chalaunu?,2019-03-22T09:00:38,3.5.0
