locale,review_id,author,rating,review_text,date,app_version
en-np,3996b7e5-0c82-46b5-80f4-8d7667bf5c7d,A Google user,5,This app is very important for us.,2018-09-30T17:00:38,3.3.7
en-np,33e30d0b-b086-448f-9560-4711b9e74c3e,A Google user,5,This so good software but it is better to add local bus route ticket booking.,2018-09-30T15:04:37,
en-np,46f47895-7685-4879-ad16-9ae93a7c6353,A Google user,3,Its good app for topup and many more.. Love it 😍,2018-09-30T13:35:39,3.3.7
en-np,e699727c-0b01-49db-8e90-d0072d468a26,A Google user,4,Bere,2018-09-30T11:39:59,
en-np,1eaa3f7c-8e4e-41d5-8eda-9c37b0ee954d,A Google user,5,Great,2018-09-30T10:38:26,3.3.7
en-np,a732e3d0-2ef8-4abf-81b8-04a0a9590b64,A Google user,5,Best app for day to day work.,2018-09-29T15:29:36,
en-np,e77d5551-912d-48d0-8c0e-31ddf9e98514,A Google user,5,It's save time,2018-09-28T16:52:05,
en-np,3da1be93-13a9-482a-8af7-900249c839d7,A Google user,5,good,2018-09-28T10:05:49,3.3.7
en-np,86659317-f0d9-42b0-a312-a93c00038955,A Google user,4,please add offline electicity bill payment.,2018-09-27T17:46:23,3.3.7
en-np,06f881b6-9357-41ca-bd41-d6b6c54a1b85,A Google user,5,better app.,2018-09-27T12:58:58,3.3.7
en-np,f295e644-af1e-409c-aa3c-8659b5ef6357,A Google user,4,Overall i have used eshewa for many years but it would be more interesting if you could add refer a friend option with bonous cash it would also attracts more user to use it,2018-09-26T16:46:38,3.3.0
en-np,aee640f8-8296-4aa7-8151-683739901800,A Google user,5,Finw,2018-09-26T14:19:11,
en-np,4a043600-65b3-40c8-b736-d9c02b4e374e,A Google user,5,Excellent but cannt transfer to bank account,2018-09-26T09:57:31,3.3.7
en-np,11628f95-d619-4f5c-902c-b88927e5f430,A Google user,5,Very much helpful app.,2018-09-25T16:43:48,3.3.3
en-np,c93c593a-e1f6-497e-b5cb-147bf812c1b5,A Google user,4,It should add some programs to earn money as ewallet in it. Then it can be more useful for students otherwise it is good 😊,2018-09-25T04:03:49,3.3.7
en-np,bec79811-0e18-4a49-baee-deede8f2a453,A Google user,5,"Very good apps , download it",2018-09-24T16:26:33,3.3.7
en-np,066f4efa-1783-405a-9c9c-bcc78e00f0dd,A Google user,3,nice,2018-09-24T13:46:41,
en-np,1d2c3bf5-5f9a-4daa-86d9-9e3a3baff6e5,A Google user,4,I am new user to this app,2018-09-23T18:07:36,
en-np,a84354cf-cbd5-4fdf-bb67-52fb84d0c2ba,A Google user,1,No response to complain...only excuses....😡😡,2018-09-23T04:56:50,3.3.7
en-np,d506589a-13b4-4aaa-824a-a029f2f3b59e,A Google user,1,Bill date for lubhu sdc is not available yet?? why??,2018-09-23T04:43:59,3.3.7
en-np,bbeafe5e-15ac-4134-83d8-acbaf667a4ca,A Google user,5,Thanku,2018-09-22T12:40:08,
en-np,cbb20e65-fdad-4e66-b92b-1f42933da692,A Google user,4,It is very useful apps,2018-09-21T12:06:20,
en-np,6470c60f-f624-4c76-a227-d06f043c3a07,A Google user,5,Please add Topup for Google Play store,2018-09-20T15:14:53,3.3.7
en-np,3855c39a-b5c6-4e1e-9137-a823a239c26a,A Google user,5,Great app,2018-09-20T11:02:56,
en-np,41deac03-b817-4f66-b851-ce81c7b09b9a,A Google user,5,Great,2018-09-20T08:53:22,
en-np,f6144bfa-6c6b-4b5a-9b1a-c4ecf80a327f,A Google user,5,Nice aap,2018-09-19T14:49:24,
en-np,f510b33d-f147-4ea2-a66f-23a32c18e14e,A Google user,5,Best,2018-09-19T13:46:38,
en-np,8a9399b8-3800-4869-9348-325a69680ae6,A Google user,3,Nice,2018-09-19T08:56:50,
en-np,e7e2b4aa-d421-446d-8da8-d227db73f6d9,A Google user,5,Excellent Innovation for daily payments!,2018-09-17T12:25:02,3.3.6
en-np,008274a5-0175-41ff-a91c-4fabbb90aee4,A Google user,4,Good,2018-09-13T16:05:19,
en-np,7b594300-e513-4aae-a71a-aede4f936841,A Google user,5,Fantastic app,2018-09-13T13:11:00,3.3.6
en-np,461d7fa3-2413-42d8-afbe-c15e0bbff83b,A Google user,5,Nice,2018-09-12T14:48:56,
en-np,83772a26-a005-4a15-b362-5e68a484ed06,A Google user,5,Great app till now...,2018-09-12T05:19:57,3.3.7
en-np,414b5234-e189-40ee-9679-22c402ed60d0,A Google user,3,Mpin changeable every time,2018-09-12T01:41:00,3.3.7
en-np,11367ac6-cd3e-4cd7-aa4f-08e70bacf7b6,A Google user,4,I would give 5 stars but ur sliding on top of the page is really really bad..it doesn't slide properly..please fix it,2018-09-11T04:02:38,3.3.7
en-np,15adabf5-7dc3-4248-962d-18abe0da734a,A Google user,5,Woe,2018-09-10T23:39:59,3.3.7
en-np,5b448a01-0b76-4162-85cb-0e6daaa61633,A Google user,5,How to use finger prints to secure / login esewa payments,2018-09-08T17:52:24,3.3.7
en-np,b4d125f3-89a8-4a10-a63c-9d74c4bc5223,A Google user,4,Add Debit card option to add funds,2018-09-07T11:54:15,3.3.2
en-np,140a5289-b32f-4493-bd70-7a9184187ccc,A Google user,5,Love this system,2018-09-05T21:22:51,3.2.9
en-np,78868453-d405-4300-900b-0bc934e1a22a,A Google user,5,This is a game changer for Nepalese people in financial services. Trust worthy one too. Always gonna be its loyal customer.,2018-09-05T05:56:36,3.3.7
en-np,e5826569-9b93-43b7-9095-398801888ede,A Google user,4,Top-up option problem on samsung j7 prime. Not typing numbers to recharge any options,2018-09-04T15:47:06,3.3.7
en-np,17fd1a7c-4cd9-4c37-b789-b665d33b40d4,A Google user,5,Its awsome app.Its easy to use.,2018-09-04T08:06:32,
en-np,105b4fe2-d7cd-4614-a49a-655a2d0252d2,A Google user,4,"Everything is fine but, I think you guys are missing an important feature for a mobile wallet. Scan (QR code) and pay service.",2018-09-03T17:15:35,3.3.7
en-np,ac89def0-b6f8-46d3-81ed-5efcff759c5a,A Google user,5,nice,2018-09-03T16:38:51,
en-np,0f24d012-7855-4165-a21e-d0af5b4aea42,A Google user,4,How to add account to topup I can't find a way to add my account and topup Can anyone say that..,2018-09-03T14:23:47,3.3.7
en-np,3d3ebc0d-6028-4b6f-8242-1bf3247f35e5,A Google user,5,Awesome app,2018-09-03T01:07:51,
en-np,ee6dd642-b1a5-4766-9673-07f59e5256ed,A Google user,5,Best app for cashless money,2018-09-02T17:10:29,3.3.7
en-np,3bb69802-636a-4be0-89ea-d7e4ee939c2c,A Google user,5,Best app time saving,2018-09-02T17:03:33,3.3.7
en-np,f371f4db-e026-4dbe-8ae3-d3e823b7080d,A Google user,5,This is good app.But it is requested from all peoples who want credit or debit card.plz can you add the option.It is a request.plz reply F1 soft .,2018-09-02T15:55:29,
en-np,950ae07c-033e-4d27-bb38-954cefa646a4,A Google user,5,जेब मा बैंक,2018-09-02T14:42:38,3.3.6
en-np,f101e63d-b8d0-4cf3-8242-d9c4a735cf25,A Google user,4,The best accounting aap,2018-09-02T05:37:54,
