locale,review_id,author,rating,review_text,date,app_version
en-np,fe3d84ff-d826-4724-bbe8-854763dcb18c,A Google user,5,good mobile wallet,2017-10-31T17:11:50,2.9.9
en-np,9885cfd2-0923-445f-b6b2-34138a243291,A Google user,4,Update:  what happened to Skrill to esewa ?   Old:  Thank you for quick action. NEA counter is not added yet ? Will consider rating as all the bugs are resolved ;) 3* for now.,2017-10-31T14:42:37,3.0.1
en-np,5a2149dc-01b9-4da8-9b96-cfdeb1ff7963,A Google user,5,Thanks for listening up my problem . Great app. Keep rising ☺ god bless your team .,2017-10-31T13:53:32,3.0.2
en-np,3482acaf-9452-44f1-8746-5a5e3906a72a,A Google user,1,It is heard that esewa is going to be suspended......plz. make it clear....thanks..,2017-10-31T13:07:08,3.0.1
en-np,5d30ce5d-c9de-437b-a90b-f91adb45d862,A Google user,5,Its being good day by day. How is the reward point rewarded?,2017-10-31T07:56:42,3.0.1
en-np,373dd089-5951-4a24-ba1a-bf047e8f473d,A Google user,2,I cant find my balance in mobile app  Its really inconvinient but other updates r good,2017-10-31T03:12:52,3.0.1
en-np,95da1bc1-6a71-494b-a547-2f351a98c9bc,A Google user,5,"Very useful app, I like it",2017-10-31T01:37:09,3.0.0
en-np,2536780f-f6b8-453f-8566-0b63578af536,A Google user,1,Always says error on opening only works offline,2017-10-30T14:48:00,3.0.0
en-np,1ffb2890-1146-4a2c-a10a-710195342ef5,A Google user,3,Need to login everytime. Hope this will be fixed soon.,2017-10-30T08:55:29,3.0.1
en-np,b3f23321-6f91-4c2f-b4f5-ccf9a026cccb,A Google user,2,New update is not working ... make ez to work,2017-10-30T08:29:54,3.0.0
en-np,a9bf9def-22c3-45ff-8857-a3b594299c07,A Google user,5,Esewa.... making life easier,2017-10-30T07:42:37,3.0.0
en-np,bd82779e-4840-44a6-b332-1e212a1fb814,A Google user,5,Sahi xa app,2017-10-30T07:42:06,3.0.0
en-np,0c333ce4-b1ba-424c-b44a-12c6bfdc782d,A Google user,5,Ekdam babal payment service,2017-10-30T07:41:08,3.0.0
en-np,7b0c33ff-64d3-4a8b-b779-6223c521ec68,A Google user,5,It's good,2017-10-30T07:40:18,2.6.1
en-np,305cdd7e-f891-4220-a9ad-f483036d23b9,A Google user,1,"You do not receive fone calls, how come call centre gets busy? Cannot check balance👎",2017-10-30T06:54:32,3.0.0
en-np,681802fd-34fb-4cbc-979a-6503edf67992,A Google user,1,Before update ramro thyio Ava aile update paxi ta kaam nai xaina Ali stable version lyaunu paaryo lways 2-3 days ma update gaarnu paarnay....,2017-10-30T06:42:32,2.9.9
en-np,7b3751e2-02e6-4969-9e7d-1340c7f9ea36,A Google user,5,Nice,2017-10-30T00:51:16,1.3.0
en-np,d90fd698-033e-46bb-b556-ea1b979da0dd,A Google user,1,Useless app bring back the browser version.   SIM tv payment is not working .please check.,2017-10-29T13:20:07,3.0.0
en-np,4fd62ee1-07b2-4e77-8891-1d4f8fa81ab2,A Google user,5,Best App. Best services. Best Experience. Best Developer Team. Best Support.,2017-10-29T06:51:03,3.0.0
en-np,133b80bf-fd60-4136-9eb7-7f3b28ea27d9,A Google user,5,Thanks for the update.. please enable otp/ mpin or some sort of transaction password in web version,2017-10-28T09:07:13,2.9.4
en-np,5ac67083-bb3f-4d95-9887-93bd14d61ebf,A Google user,5,Superb,2017-10-28T07:36:02,
en-np,88922495-2bb8-493f-af2e-2b48fd429c23,A Google user,1,i cannot login my account in this app. it says that number of device bind to a particulatar app exceed.. i have only one device,2017-10-28T03:41:40,3.0.0
en-np,3df975d0-a612-4b2b-ad5f-82e77d5a9dd0,A Google user,1,"The new update ruined it. It looks like a web page rather than a mobile app. Cannot see the transaction prior to this oct. Need to login everytime. So what is the point of using this app if the web browser gives the same (if not, better) user experience. Just found out that there is no option to topup ADSL in offline mode. Have you guys even tested your app? (I am not trying to make a negative review; I love and use the service but the app is giving me the bad experience)",2017-10-28T02:10:17,3.0.0
en-np,e872951a-c05e-4452-acd3-ed6b17d1a483,A Google user,5,Good,2017-10-27T10:57:36,2.5.8
en-np,d9bbada1-6035-4927-b650-e1eafe90cc38,A Google user,5,I like it,2017-10-27T08:59:55,2.9.1
en-np,22cd0245-3301-4485-b837-8e792de0120f,A Google user,3,I forgot my mpin. And i cannot do anything. I tried contacting but no one answered.,2017-10-27T08:35:32,3.0.0
en-np,4404ecdd-b107-4d1f-b958-544f6e613005,A Google user,4,Simply good,2017-10-27T07:22:53,
en-np,d24f61ba-a7e7-4760-9f7c-c893b2a123bc,A Google user,1,when I was paying for bus ticket its take too much time and also take many more times. And also problem during downloading ticket pdf .feeling boar.,2017-10-27T06:48:37,3.0.0
en-np,0ddb6887-2a4b-4aad-b9da-e212e0e992df,A Google user,5,Nice,2017-10-27T03:48:40,1.8.2
en-np,be23ea1b-5bf8-422b-b8a0-afecec819195,A Google user,5,Okay now fine all things are going good . Goodluck esewa team. New update is awesome,2017-10-26T15:38:47,3.0.0
en-np,d5795b67-d047-49f7-88f7-c3e449cac4e6,A Google user,5,Good job,2017-10-26T11:00:31,2.9.9
en-np,049882bf-d5d6-4dc6-b4cb-7f72c139effe,A Google user,1,i cannot login from browser to download the statement of my account. Whats happening At This Esewaa,2017-10-26T07:46:28,2.9.9
en-np,c50cf30b-b585-4bd1-9ed3-c6dcc7b93dca,A Google user,4,Old app was good UI app.The new one is very lazy type and looks.,2017-10-26T04:40:24,2.9.9
en-np,5ad9d445-f58b-4427-b538-6ce721f3b1fb,A Google user,5,This app is very good . Tara dai yo app lai offline ban vaye hunthyo. Offline banuna kosis garnu hai plz.plz plz.,2017-10-26T04:28:01,
en-np,28223bb0-6193-4b70-ace2-03a3f0ccd95f,A Google user,1,I am not being able to activate NTC sim card via mobile app... Request get instantly declined ...,2017-10-26T01:47:27,2.9.9
en-np,fe28150d-a123-4444-916e-a7e09c124638,A Google user,1,Worst app after update,2017-10-25T17:17:04,2.9.7
en-np,6902c10c-8463-4fb8-a7b9-5992e33dacd2,A Google user,4,Stepping towards best online payment app for Nepal.,2017-10-25T15:32:10,2.9.9
en-np,d1ba0102-2101-4e54-ac5d-0d4a090d55fb,A Google user,5,Great app with great features. They actually listen to user problems and suggestion. Keep up the good work! 👍,2017-10-25T13:05:13,2.9.7
en-np,8da0f80b-6065-40c7-8c12-1cf439a1ff25,A Google user,2,Its say unfortunately forced stop many times. UI is good but hard to find profile. Need beta testing program. Going worst update by updates.,2017-10-25T11:19:30,2.9.7
en-np,0f03e6df-ec88-4b5c-aa66-8a013c676db0,A Google user,4,statement not working,2017-10-25T10:17:35,2.9.7
en-np,e91c498a-d1ea-4fb0-ae14-518d70d33009,A Google user,4,Why not working online my eswa id plz help. Only offline worked my eswa id.,2017-10-25T08:02:38,2.9.3
en-np,48e8c9a7-b2ca-46d8-b485-e4a270e1fec6,A Google user,4,I cannot transfer money from civil bank.,2017-10-25T05:31:20,2.9.9
en-np,e3700491-6827-485b-890b-3fc051410c89,A Google user,2,"today morning i updated the app,,, and since then it doesn't even open  It just stucked in the screen   Nepal Rastra Bank bata anumati prapta esewa  Paisa pauna, pathauna ra tirna",2017-10-25T03:22:28,2.9.8
en-np,4d1cb660-4baa-4ce3-bf1c-5ec1de01a9f0,A Google user,5,For old version,2017-10-25T03:02:11,2.9.8
en-np,d72ba2f1-90c7-4994-a753-d073a40847a4,A Google user,4,Nice update. Would be nice if login details could be saved.,2017-10-25T01:48:04,2.9.8
en-np,1b938053-876d-4cd9-806b-5be0a2c76252,A Google user,5,Keep On Updating It's App..,2017-10-25T00:48:03,2.9.0
en-np,25e204af-baf6-469f-addc-87317af11a83,A Google user,3,Naya update paxi internet billing ma problem xa hai yo fix garnu paryo,2017-10-25T00:38:36,2.9.8
en-np,aa82cc61-42bf-45e6-b8c4-4eff58415613,A Google user,5,lly fantastic,2017-10-24T15:47:52,1.3.4
en-np,769b6b23-08fc-4a4b-9e48-532abc07d400,A Google user,5,I like it,2017-10-24T15:03:34,2.9.8
en-np,2d5d5166-956d-4dc5-bea5-83b7a82badaf,A Google user,1,"it always says ""error occurred ! please try again later!"" totally dissapointed!",2017-10-24T10:31:32,2.9.7
