country,review_id,author,rating,title,review_text,date,app_version
au,13289777779,samu198,1,Double transaction help,"मैले हालै एक जना स्थानीय व्यवसायीलाई eSewa मार्फत भुक्तानी गरेँ। तर नेटवर्कको समस्या भएर सोहि रकम दुईपटक तिरियो। तुरुन्तै मैले eSewa सपोर्टलाई सम्पर्क गरेँ, तर त्यहाँको सेवा त एकदमै निराशाजनक रह्यो। न त कुनै छिटो जवाफ, न त समस्या समाधान गर्ने चासो। बरु घुमाइफिराइ उत्तर दिन थाले। यस्तो लापरवाह र गैरजिम्मेवार सेवा देखेर म दंग परेँ। अबदेखि म कसैलाई पनि eSewa प्रयोग गर्न सिफारिस गर्ने छैन। आफ्नो जोखिममा प्रयोग गर्नुहोस्!",2025-10-19T23:33:39-07:00,5.5.27
np,13289728405,Shubhash ji,1,ESewa fraud company,Nepal government lay ESewa Banda garnu paryo fraud app yo matra single app chaina paisa pathuna aaruko paisa tirisakya huncha tireko chaina vani hold gari paisa khancha desh lutuwa.Political power vaysi j garda pani hune yo company lai.,2025-10-19T23:12:15-07:00,5.5.27
