country,review_id,author,rating,title,review_text,date,app_version
np,11542848969,Freefire scam,2,Scan pay issue,When i try to do scan and pay it says not available in your region.PLS FIX THIS ISSUE,2024-07-27T19:11:24-07:00,5.5.10
