country,review_id,author,rating,title,review_text,date,app_version
jp,13089097243,S0MICK,1,Cant complete KYC,I cant even fill up my KYC . As when i type my DOB it says it cant be future date . Fix it,2025-09-01T23:56:50-07:00,5.5.25
kr,13088612574,G@k@c,1,Kyc update had issues,"I have requested to the costumer support for many times but i didn’t get any help from there. I accidentally uploaded front pic of my citizenship where i should upload backside of it , i can’t edit there and it not verified also soo i called to costumer support but there also i can’t get any help i thought its big company in nepal soo they will fix it as soon as possible but its nepal na …. Same everywhere 😢 I am just disappointed costumer",2025-09-01T20:08:08-07:00,5.5.25
