country,review_id,author,rating,title,review_text,date,app_version
us,9012113240,user of this app/game,2,So much bugs and glitches,"I don’t know if same happens with android but on iOS or iPhone 12 Pro Max this app is literally the worst like there are so many glitches and bugs even now when I want to top up the screen is white and I am not able to top up not just that the whole screen is white therefore if I wanted to pay for something or buy plane tickets then too I would not be able to do it and it’s not like the first time , I have seen this happen multiple times eSewa should really give more attention to iPhone users",2022-08-24T07:09:55-07:00,5.3.29
us,9012052374,tero bau nickname,1,geda jasto,muji kera jasto esewa jailay chaiyako bela server down hunxa kailay k hunxa vaak one star ni dinu man xaina but dinai parni vayara ho ta haru kam xainas band han yo esewa,2022-08-24T06:50:39-07:00,5.3.29
np,9012261630,Chandabudhathoki30,1,Eshewa bug,After this update I updated Eshewa I found lost of bug and I can’t even login my eshew account you just make Eshewa worst,2022-08-24T07:57:25-07:00,5.3.29
np,9012164293,Tsheringsh5,1,Issue with the server,"I have fine working internet but only esewa doesn't work and says the network connection was lost, request time out or something went wrong. please try again.",2022-08-24T07:26:12-07:00,5.3.29
np,9012137468,9825921292,1,Piece of Rubbish,if someone can make better payment system than esewa i will invest on it!!,2022-08-24T07:17:34-07:00,5.3.29
np,9012051402,ParaboYbipiN,1,Fix this issue,"Unable to login. Everytime i try to log in, network connection is lost. While every apps are working on my network.",2022-08-24T06:50:19-07:00,5.3.29
