country,review_id,author,rating,title,review_text,date,app_version
np,14247777606,San.D.Ace,1,Esewa,"Garbage app , if you cannot maintain you app , please sell the company to better people who can run properly , i cannot even login properly, when i try to login it shows limit exceeded for device, but i have my own number on esewa, also using same number on my same device , even though i couldn’t login, firstly when i try to login its always loading , i have even uninstalled, installed but its still same , instead of coming with alot of unnecessary features please fix the simple problem, i myself am IT student, and this is what most user are facing not just me",2026-06-30T20:15:21-07:00,5.5.41
