country,review_id,author,rating,title,review_text,date,app_version
np,11624645361,Benzu_stha,1,Trash,Thanks esewa just landed a deal. But because of you guys [request time out] I have to lost the deal which i was trying to secure for 3 days as the money was in esewa account,2024-08-18T07:58:37-07:00,5.5.11
np,11624638954,Kishan kalwar,1,ESewa,Not nice app only 😡😡,2024-08-18T07:56:43-07:00,5.5.11
np,11624528691,Prajwal paudel,1,Bad,So many time requests time out this app is bulsit🤬🤬🤬🤬🤬,2024-08-18T07:24:11-07:00,5.5.11
np,11624484589,aghakzjzisshhskz,2,Not working,Not opening and not working sometimes,2024-08-18T07:11:07-07:00,5.5.11
np,11624470971,biapetq,1,🤮,esto jotko app jaile glitch glitch k resuthdo hau amama,2024-08-18T07:06:59-07:00,5.5.11
np,11624446826,Ccgjbb,1,Worst app,It is one of the worst app i have ever used …  Euta naya natak start gareko xa KYC verify ko  Sala rs 500 khayo mero yeslai  Don’t use ever it,2024-08-18T06:59:45-07:00,5.5.11
