country,review_id,author,rating,title,review_text,date,app_version
np,10913937009,Shubhash Sah,2,Difficult to login e-sewa I’d in  another phone.,(SEND SMS TO VERIFY YOUR MOBILE NUMBER ) Plz remove or manage this step while login. This step creat problem in difficult situation🙏🏼🙏🏼,2024-02-07T15:36:27-07:00,5.4.9
