country,review_id,author,rating,title,review_text,date,app_version
in,11751209512,Saaruh03,3,Unable to load funds through international,"It really need to work in loading funds through international debit card,every time i try to do it consistently says error and doesn’t load funds..please fix this issue or remove international fund loading system",2024-09-22T00:19:06-07:00,5.5.12
