country,review_id,author,rating,title,review_text,date,app_version
np,10131685047,brownest you ever seen,1,Worst app ever,As an teenager to use this app is a real headache It doesn’t even care about esewa user I couldn’t even transfer my money I’ve been trying since day two I’m a new user this is such a disaster my money is stuck there whenever I tried to call they’re always busy even when I emailed them they gave me numbers and when I tried to call again busy worst worst worst I couldn’t even use my OWN MONEY what is this please fix this issue I NEED MY MONEY my head is spinning bro like ahhhhhhhhhhhjdksbjsdj damn thank you hope you fix this issue thankyou.,2023-07-12T04:34:28-07:00,5.3.44
