country,review_id,author,rating,title,review_text,date,app_version
np,12344267629,NishM77,1,Worst app,"I am trying to view my purchased event ticket and your app is crashing constantly. Look into it asap! I just looked it up online, and seems like this issue has been going for a long time. What a joke, you guys!! Also where tf is your customer service? Disgusting!!",2025-02-22T21:27:04-07:00,5.5.16
