country,review_id,author,rating,title,review_text,date,app_version
gb,10061818495,YoursPravin,1,highly not recommended,worst wallet,2023-06-22T13:56:41-07:00,5.3.42
np,10062897092,Goluu00067,1,Say no to esewaaa,Na ta care support xa msg ko respond ni xaina garna khojeko k hooo sathiiiii darta hain kyaaa laajh saram navako,2023-06-22T22:11:31-07:00,5.3.42
np,10062837023,arbiggyan,1,Very Bad Costumer care service,"I tried to pay to a merchent and the payment is in pending state, tried to contact costumer care service but they don’t have any response. May be i tried to call like 50 times their phone is always busy and the mobile number provided in app doesnot answer",2023-06-22T21:43:34-07:00,5.3.42
