country,review_id,author,rating,title,review_text,date,app_version
np,10388419423,Rojal lama,1,Chor muji,Paisa bank bata katera ni paisa naauni ani call garna mail garda support lida kei matlab nagarni chorrrr,2023-09-20T08:14:58-07:00,5.3.48
