country,review_id,author,rating,title,review_text,date,app_version
ca,12152146758,GC-Flow,1,Assistance for abroad people,I tried to contact the eSewa team via email looking for assistance regarding login. The issues have never been resolved. What a joke!,2025-01-06T07:16:58-07:00,5.5.14
