country,review_id,author,rating,title,review_text,date,app_version
np,14456137380,A**** Tamang,1,Worst Customer Care,"Despite raising multiple support tickets through the eSewa app and reaching out to customer service, I have only received automated or dismissive copy-paste responses. Furthermore, when contacting your toll-free customer support line, the representatives have shown unprofessional behavior and gotten angry rather than assisting me with a technical investigation.",2026-08-21T13:22:11-07:00,5.5.45
