country,review_id,author,rating,title,review_text,date,app_version
np,11755026124,Joshi Man Rushil,1,Esewa Travel,"Dear Esewa , are you earning some amount from your esewatravels ?? As you being the leader in this business . Your team Esewa travel must be giving you the extra expenses only. As there is no such staff who can give business to you. It’s been more than 5 days I have left message couple of times . And still no any reply. And do you think transferring multiple calls to get to reach your service agent , where all competitors are giving good response instantly. You have to think about it . Bishwash dai you have to check twice with your team .",2024-09-23T01:24:39-07:00,5.5.12
