country,review_id,author,rating,title,review_text,date,app_version
np,11773479274,Nabin goyal,1,It’s not accessible in iPhone for visually impaired person.  Even we cannot top up our mobile.,It is also difficult to pay electricity bill as navigation is not good. Saved payment are also not navigated easily even we cannot navigate the air ticket section.,2024-09-28T02:58:03-07:00,5.5.12
np,11772563357,torelaure,1,ध्यानाकर्षण सम्बन्धमा,"I used to love using esewa alot ! मलाई esewa app धेरै नै राम्रो लाग्थ्यो transactions हरु पनि गरिरहन्थे , तर September 24 time 15:33:48 को दिन मैले nmb bank बाट rs 4 thousand esewa id ma हाले , बैकमा पैसा काट्यो तर esewa मा load भयन् !  Issue report गरे तर पनि ३/४ दिन भैसक्दा पनि कुनै ध्यानाकर्षण भयन् !  अब मैले अबका दिनमा म esewa use गरौ कि नगरौ म आफै सोचमंग्न छु ! 🤔🤔🤔🤔",2024-09-27T20:16:03-07:00,5.5.12
