country,review_id,author,rating,title,review_text,date,app_version
np,8835230935,chotachhatri,1,Worst fintech,"Registered and verified all the kyc still not able to receive money above 5k, they never forget to charge though such a useless app. National fraud stealing money of innocent citizens without letting them😡",2022-07-02T22:25:33-07:00,5.3.28
np,8835207620,imsajjina,1,Poor Costumer Service,I was having issue regarding logging in but they never replied me in Viber nor through call,2022-07-02T22:14:37-07:00,5.3.28
