country,review_id,author,rating,title,review_text,date,app_version
us,5770024380,kunwar sagar,5,Best Payment App,One of the best and convenient digital wallet.,2020-04-06T01:30:10-07:00,5.2.8
us,5769677306,Damodar Paudel,5,Making life easier,"What an app to use on...making each and every payment easier, and much more easier. ..simplifying life...",2020-04-05T23:35:02-07:00,5.2.8
