country,review_id,author,rating,title,review_text,date,app_version
us,1998129769,Awesomeness to update,1,Issue still there,It's been long since I tried & this clear data ( there's no clear data option on IOS) issue is still there. And it doesn't let's you login from mobile browser too... Sigh crappy app. Fix asap!,2017-12-15T03:43:40-07:00,4.1.8
