country,review_id,author,rating,title,review_text,date,app_version
us,12953600657,Joey Wickham,1,Unable to use as American,"Very frustrating. Tried for over an hour to setup so that I could use for paying certain items, but couldn’t get past the final document page. I uploaded passport, but it would let me select proper expiration date and it asked me to submit back page of passport. Even after putting expiration date as far as I could in future and uploading front of passport twice, it wouldn’t let me get through last step.  I guess I will be either using fonepay or cash where I have to.",2025-07-30T00:07:30-07:00,5.5.24
