country,review_id,author,rating,title,review_text,date,app_version
np,12541641306,gautamronish,5,Good,Best,2025-04-14T02:38:53-07:00,5.5.19
np,12541000499,Nicdlsushen,1,"Wrost, use khalti","Wrost service, chiyako bela kam nai gardena",2025-04-13T21:37:49-07:00,5.5.19
