country,review_id,author,rating,title,review_text,date,app_version
au,11581979423,mandy776588,1,not refund after account blocked,there no response for the account blocked and even don't give refund even after years,2024-08-07T02:52:13-07:00,5.5.11
np,11582592937,Sudip2000,1,They scammed my 50K money and hold my money for no reason and told me to file a case. Aweful,Scammer 100%,2024-08-07T06:28:36-07:00,5.5.11
np,11581668695,pradip kc,1,Costomer care,Paisa uddyma adkaidinxa paisa pathauda ani vanxa hjur lai paisa pathauna banako haina bijuli ko bill rw khani pani ko bill tirna banako vanxa paisa adkeko hamle k garni,2024-08-07T00:40:25-07:00,5.5.11
np,11581640257,niroularikesh,1,Considering a Switch from eSewa to IME Pay Due to New Transaction Fees,"I have been using eSewa for over a decade and have always been satisfied with their services. Recently, however, they have implemented a charge of 10 rupees for P2P transactions. This new fee has prompted me to explore alternative options for digital payments. As a result, I am now considering switching to IME Pay, which offers competitive features and could better suit my needs without incurring additional transaction costs.",2024-08-07T00:27:56-07:00,5.5.11
