country,review_id,author,rating,title,review_text,date,app_version
co,14373393186,Ememeke,5,Sewa nahi everything!! Super dry ✌🏼,Same same but different,2026-07-31T22:33:10-07:00,5.5.43
cy,14373664357,Sandip97,1,Server down when needed,It’s so irritating whenever i need it most,2026-08-01T00:25:41-07:00,5.5.43
gb,14373409744,Misson pun,5,Good,🫶🏻,2026-07-31T22:40:15-07:00,5.5.43
