country,review_id,author,rating,title,review_text,date,app_version
ae,12280011029,princegns,5,Best app,BEST APP FOR NEPALI USERS,2025-02-06T18:08:00-07:00,5.5.16
np,12281927017,TR@Chitru,2,Worst wallet ever,Too much server issue,2025-02-07T06:13:42-07:00,5.5.16
