locale,review_id,author,rating,review_text,date,app_version
en-np,d89e9f2d-b48a-4eb5-be3b-6cd5b9af0d88,A Google user,1,"Why don't we able to pay nibl capital demat, ??",2019-10-17T15:53:13,3.6.1
en-np,9d8564d9-477c-49f3-bb55-a147e518edb7,A Google user,4,I love it,2019-10-17T13:50:36,3.6
en-np,d3eb044e-9271-4077-84ea-f7df06fd408f,A Google user,1,"Why so much ads notification . I am sleeping, eating its disturb me and you can off notification of news or ads . i am uninstalling this",2019-10-17T08:59:21,3.5.0
en-np,ce59dc12-e844-4318-a8ff-c0b64e55a158,A Google user,4,Like the new update,2019-10-17T04:34:12,3.6.1
