locale,review_id,author,rating,review_text,date,app_version
en-np,50666777-d55e-4385-b942-acb0a59a845e,A Google user,5,it's Very easy 2 Use nd Very comfort manageful App,2018-06-06T17:06:55,3.3.0
en-np,d8ce4851-ed6f-4e52-88b4-2e1a1a4208db,A Google user,4,I like it,2018-06-06T15:33:05,
en-np,63ea4a65-4a16-4981-b1f8-c0c644f3ca87,A Google user,4,Happy,2018-06-06T15:12:46,
en-np,2d87e899-ed92-43ee-b671-c52ceebe0a1a,A Google user,5,Its is nyc,2018-06-06T11:51:36,
en-np,980ab1d8-e644-44a7-826a-860275fabbe6,A Google user,5,Helpful & time saving,2018-06-06T10:55:43,3.2.5
en-np,929c6c9c-7cbc-4d37-8d35-da484b8e0295,A Google user,5,It's really great apk.,2018-06-06T09:39:23,3.3.0
en-np,79a73912-b882-47df-ab44-4f923d4a8c2b,A Google user,5,Best appcation,2018-06-06T04:59:08,
