locale,review_id,author,rating,review_text,date,app_version
en-np,8f6f948a-4e5e-4917-b19c-62382e9bb075,pagal panti,1,E sewa scammer hoooo .lutera ho .f,2020-09-15T16:35:18,3.7.8
en-np,190641c7-80e1-4de9-a2cc-6fea03f2e306,ANISH Yuo0,1,Remove Limited Money send,2020-09-15T13:21:40,
en-np,4c9f92e2-1f6b-45aa-93eb-8964dc1b2595,dogda bhumiraj,5,Very nice app,2020-09-15T11:11:36,
en-np,f55afc42-7617-4f9c-9196-86b443061976,Your Wishes,4,Wow 🤯,2020-09-15T10:20:10,
en-np,f657335c-adc9-44d4-8de4-d471c82c5b24,Basan Waiba,5,Damy,2020-09-15T08:58:06,
en-np,c5dc78b5-9bcc-4170-b5de-1c6fffc848f1,Anjan Aryal,3,I have been using esewa for long time and i like it...but recently i have been facing problem. When i try to add my bank account to esewa it says something went wrong. I tried reinstalling the app to solve problem but it remains the same. Please help solving the issue.,2020-09-15T07:25:28,3.7.8
en-np,e8cf4ec5-1aa8-41f7-839a-188196ec2184,Kamal Gautam,4,Becomes very slow after the new update. What's wrong with u guys? Please improve it on ur next update,2020-09-15T07:22:06,3.7.8
en-np,a8cbc17e-0ee0-49e6-8d58-c5433eeb7675,Baburam Adhikari,1,"What do you think?? 70% people used esewa for recharge & top-up gaming. You banned for Transfer balance for gaming top-up, what a disgusting😡😠🤬. Other merchants khalti, ime pay are never done this and will. I thought esewa is one of the best Nepali App for Transfer,top-up & banking work. But now I will unistall and never use this app.",2020-09-15T06:57:27,3.7.8
en-np,f692df98-5404-4184-a80c-7b7ea5800538,Ram Bahadur Khadka,5,Good app,2020-09-15T04:10:43,3.7.8
en-np,b1ee2c8e-e571-4570-b71a-d7e475548794,Nageshwar Prasad Sah,5,Best Nepalese app for financial services.,2020-09-15T03:50:26,
en-np,b4d36d5b-371c-4c9a-b1a1-58dc121c6b93,Baby Parajuli,1,was there a bug or something that i can't sent nor spend my money on anything.,2020-09-15T03:25:19,
en-np,e0bceaaa-aae7-4c05-a1a3-575115810352,Sushant Rashaili,5,Lov it,2020-09-15T02:42:00,3.7.8
en-np,e3851f7d-46c4-4363-b3c0-9aaedb77b0e4,T junction,3,is it possible to use esewa from abroad,2020-09-15T02:37:14,3.7.8
en-np,ea9f43a4-cac5-45fd-b385-a3a1365e55d7,Suraj Shrestha,5,Best digital wallet,2020-09-15T01:57:10,3.7.8
en-np,41dd0c9e-fc70-4647-8f2a-0ae416eff2ed,Dilli bhatta,1,Costumer care services are very poor. If we asked for a problem they can't fixed.,2020-09-15T00:47:24,3.7.7
en-np,26d5051c-9ff8-4224-8b0c-ddd925992771,Tapendra Sharma,4,"Every thing is good. Please add Google play payment, Netflix payment and Amazon prime payment.",2020-09-15T00:30:47,3.7.8
