locale,review_id,author,rating,review_text,date,app_version
en-np,5be0a853-f97a-46d0-bca7-d400abc8206b,A Google user,5,This app is so much useful in today's days. This app made my day so wonderful. Everyone prefer to this plz,2019-10-01T15:32:40,3.6
en-np,a87aee5b-cd30-4034-bdbd-790889664412,A Google user,4,Beautiful ui,2019-10-01T14:57:16,3.6
en-np,0e38d7a4-7a91-48f6-8b21-330a4468e40e,A Google user,5,Very good app,2019-10-01T12:04:10,3.5.6.1
en-np,685f82ac-f01c-4af4-9d87-a5f3e912834a,A Google user,5,👍,2019-10-01T09:41:07,3.6
en-np,3bb44b00-a04f-4a2c-893f-8cfc70cab299,A Google user,5,Awesome to use,2019-10-01T09:17:37,
en-np,030b55bd-bfaa-4719-9050-1508564a6d48,A Google user,5,excellent app for any payment,2019-10-01T09:11:21,3.5.6.1
en-np,21a42571-fbf8-4df7-aaaa-8f066933cd4d,A Google user,5,Thank for this app Love itt Plzz use this app Nice app,2019-10-01T08:19:31,3.6
en-np,3bbb80a9-fd52-4ab9-b626-b4047a45ba2e,A Google user,5,Nice app,2019-10-01T08:17:53,
en-np,844753ee-a5c3-4d17-8283-85979b3f1d7d,A Google user,5,I like this app because we can purches different things,2019-10-01T06:09:33,
en-np,389a76dc-652b-4ab2-ac69-b43cce6f0951,A Google user,1,Troll no answering is ridiculous 😠😠,2019-10-01T05:32:05,3.6
en-np,6a60fa47-3583-4908-a804-ec232c937ca4,A Google user,4,Love the new ui look clean.,2019-10-01T04:59:56,3.6
en-np,79503d1b-36da-4fd6-a0fe-a6a0bd89ec57,A Google user,1,Not able to submit kyc form. When I select issued district. It will just go back to the main page of app.,2019-10-01T04:30:54,3.5.6.1
en-np,eea27d6c-4837-472b-b6ce-cbcfc55bcdc0,A Google user,4,Easy to use,2019-10-01T02:49:50,3.5.6.1
en-np,14b7a57a-753f-4ef7-9397-a0dd4d74ed2c,A Google user,5,Thanks for fixing issue with Android 10. The new UI looks really better than before.,2019-10-01T02:34:41,3.6
en-np,2be2fee0-cecf-4cdc-bd06-63e29dd233f0,A Google user,5,Good at present time,2019-10-01T00:07:40,3.5.6.1
