locale,review_id,author,rating,review_text,date,app_version
en-np,3a8c171b-3d17-42e9-aa4f-69f567afdefb,A Google user,5,Funtatice,2019-11-24T14:52:27,
en-np,aba6e6ac-c110-449d-88f3-e2693c1b0674,A Google user,1,I cann't find shiddhart bank while transfering money.,2019-11-24T11:34:52,3.5.5.0
en-np,7f8b6d4c-e9b8-4aa5-9ec3-0e4127a19c99,A Google user,5,Why you cannot give cashback in dishome,2019-11-24T10:12:42,
en-np,b278da9a-a73a-4ec8-b873-e8efe89ab6ff,A Google user,5,Perfect....,2019-11-24T09:59:47,3.6.2
en-np,92f610ee-ed91-422e-848d-4ab7a118c9f9,A Google user,5,Excellent payment app,2019-11-24T03:38:31,3.5.4.1
